id,name,start,end,cpu_count,avg_cpu_usage,cpu_model,memory,rapl_timeseries,cpu_usage_timeseries
4425,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884894000,1700885025000,3,113.8,,3221225472.0,,
4417,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884884000,1700885019000,3,62.6,,3221225472.0,,
4457,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884908000,1700885024000,3,97.5,,3221225472.0,,
4456,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884907000,1700885028000,3,96.3,,3221225472.0,,
4465,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884923000,1700885029000,3,116.6,,3221225472.0,,
4455,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884922000,1700885033000,3,113.5,,3221225472.0,,
4458,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884933000,1700885024000,3,120.1,,3221225472.0,,
4470,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884924000,1700885030000,3,110.4,,3221225472.0,,
4584,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885031000,1700885037000,3,212.9,,3221225472.0,,
4589,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:INDEX_MARKDUPLICATES,1700885013000,1700885015000,2,77.0,,1073741824.0,,
3466,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES,1700883295000,1700885070000,2,120.2,,25769803776.0,,
3476,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES,1700883395000,1700885048000,2,140.0,,25769803776.0,,
4373,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884801000,1700885046000,3,92.8,,3221225472.0,,
4408,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884894000,1700885057000,3,111.0,,3221225472.0,,
4454,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884907000,1700885053000,3,113.3,,3221225472.0,,
4459,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884932000,1700885048000,3,115.5,,3221225472.0,,
4471,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884942000,1700885067000,3,114.4,,3221225472.0,,
4460,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884943000,1700885061000,3,90.8,,3221225472.0,,
4466,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884943000,1700885061000,3,115.1,,3221225472.0,,
4475,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700884944000,1700885069000,3,113.4,,3221225472.0,,
4501,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884959000,1700885071000,3,122.9,,3221225472.0,,
4505,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884960000,1700885091000,3,114.2,,3221225472.0,,
4520,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884960000,1700885049000,3,106.1,,3221225472.0,,
4513,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884962000,1700885068000,3,108.1,,3221225472.0,,
4567,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884980000,1700885041000,3,122.7,,3221225472.0,,
4557,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884983000,1700885054000,3,133.7,,3221225472.0,,
4562,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885019000,1700885061000,3,132.0,,3221225472.0,,
4564,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884994000,1700885062000,3,85.1,,3221225472.0,,
4580,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885012000,1700885048000,3,214.7,,3221225472.0,,
4588,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:MOSDEPTH,1700884994000,1700885083000,2,151.6,,4831838208.0,,
4362,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884783000,1700885088000,3,117.7,,3221225472.0,,
4383,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884859000,1700885103000,3,108.3,,3221225472.0,,
4374,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884850000,1700885099000,3,109.7,,3221225472.0,,
4512,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884959000,1700885102000,3,114.1,,3221225472.0,,
4616,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885104000,3,146.4,,3221225472.0,,
4611,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885097000,3,149.8,,3221225472.0,,
4617,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885079000,3,215.7,,3221225472.0,,
4619,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885077000,3,211.5,,3221225472.0,,
4613,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885090000,3,161.0,,3221225472.0,,
4623,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885071000,1700885079000,3,193.7,,3221225472.0,,
4606,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885071000,1700885098000,3,154.9,,3221225472.0,,
4625,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885071000,1700885078000,3,200.5,,3221225472.0,,
4620,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885072000,1700885080000,3,203.1,,3221225472.0,,
4621,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885072000,1700885080000,3,207.5,,3221225472.0,,
4630,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885099000,1700885104000,3,219.3,,3221225472.0,,
4631,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885099000,1700885107000,3,154.4,,3221225472.0,,
4624,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885080000,1700885091000,3,212.4,,3221225472.0,,
4618,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885085000,1700885103000,3,131.9,,3221225472.0,,
4633,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885085000,1700885091000,3,208.2,,3221225472.0,,
4634,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885085000,1700885091000,3,208.2,,3221225472.0,,
4622,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885085000,1700885097000,3,217.6,,3221225472.0,,
4628,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885093000,1700885101000,3,209.3,,3221225472.0,,
4626,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885103000,1700885109000,3,216.3,,3221225472.0,,
4632,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885103000,1700885109000,3,213.3,,3221225472.0,,
4635,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:INDEX_MARKDUPLICATES,1700885074000,1700885107000,2,100.2,,1073741824.0,,
4636,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:INDEX_MARKDUPLICATES,1700885074000,1700885110000,2,6.2,,1073741824.0,,
4637,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS,1700885074000,1700885083000,3,188.4,,1073741824.0,,
4638,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS,1700885083000,1700885103000,3,181.2,,1073741824.0,,
4406,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:SAMTOOLS_STATS,1700884835000,1700885109000,2,166.8,,1073741824.0,,
4508,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884969000,1700885107000,3,115.9,,3221225472.0,,
4507,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884977000,1700885116000,3,112.5,,3221225472.0,,
4554,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884980000,1700885106000,3,120.0,,3221225472.0,,
4547,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885007000,1700885111000,3,123.5,,3221225472.0,,
4559,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885009000,1700885114000,3,116.4,,3221225472.0,,
4566,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885019000,1700885109000,3,119.0,,3221225472.0,,
4615,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885112000,3,135.4,,3221225472.0,,
4627,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885099000,1700885110000,3,215.3,,3221225472.0,,
4629,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885103000,1700885116000,3,185.4,,3221225472.0,,
4668,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885115000,1700885121000,3,206.7,,3221225472.0,,
4671,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885115000,1700885122000,3,207.7,,3221225472.0,,
4670,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885116000,1700885122000,3,213.7,,3221225472.0,,
4379,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884860000,1700885116000,3,107.3,,3221225472.0,,
4506,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884977000,1700885132000,3,121.9,,3221225472.0,,
4503,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884969000,1700885133000,3,116.6,,3221225472.0,,
4603,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885133000,3,118.2,,3221225472.0,,
4601,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885135000,3,126.3,,3221225472.0,,
4596,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885126000,3,118.7,,3221225472.0,,
4600,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885128000,3,128.4,,3221225472.0,,
4607,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885122000,3,130.2,,3221225472.0,,
4608,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885071000,1700885124000,3,129.6,,3221225472.0,,
4602,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885071000,1700885136000,3,123.5,,3221225472.0,,
4669,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885116000,1700885137000,3,215.7,,3221225472.0,,
4666,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885116000,1700885125000,3,219.8,,3221225472.0,,
4667,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885116000,1700885124000,3,211.6,,3221225472.0,,
4672,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885117000,1700885123000,3,217.2,,3221225472.0,,
4674,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885118000,1700885125000,3,212.6,,3221225472.0,,
4676,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885124000,1700885132000,3,218.4,,3221225472.0,,
4677,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885131000,1700885138000,3,215.6,,3221225472.0,,
4754,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885125000,1700885142000,3,212.0,,3221225472.0,,
4765,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885135000,1700885140000,3,213.0,,3221225472.0,,
4762,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885136000,1700885141000,3,213.4,,3221225472.0,,
4800,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885126000,1700885141000,3,111.2,,3221225472.0,,
4502,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884959000,1700885137000,3,119.7,,3221225472.0,,
4517,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884977000,1700885139000,3,110.9,,3221225472.0,,
4597,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885142000,3,121.1,,3221225472.0,,
4612,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885145000,3,122.3,,3221225472.0,,
4655,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885115000,1700885144000,3,154.2,,3221225472.0,,
4665,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885116000,1700885144000,3,150.7,,3221225472.0,,
4715,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885140000,1700885147000,3,208.9,,3221225472.0,,
4714,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885141000,1700885147000,3,207.9,,3221225472.0,,
4764,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885143000,1700885152000,3,206.7,,3221225472.0,,
4766,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885144000,1700885150000,3,214.1,,3221225472.0,,
4500,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884960000,1700885152000,3,116.7,,3221225472.0,,
4552,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885007000,1700885152000,3,119.3,,3221225472.0,,
4551,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885007000,1700885152000,3,123.7,,3221225472.0,,
4558,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885019000,1700885155000,3,112.8,,3221225472.0,,
4553,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885019000,1700885158000,3,113.0,,3221225472.0,,
4609,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885152000,3,119.6,,3221225472.0,,
4595,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885071000,1700885155000,3,119.8,,3221225472.0,,
4599,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885072000,1700885157000,3,118.9,,3221225472.0,,
4598,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885089000,1700885157000,3,122.2,,3221225472.0,,
4664,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885115000,1700885158000,3,134.6,,3221225472.0,,
4797,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885156000,1700885162000,3,211.1,,3221225472.0,,
4796,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885156000,1700885163000,3,215.4,,3221225472.0,,
4504,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884960000,1700885160000,3,119.5,,3221225472.0,,
4549,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885007000,1700885160000,3,119.7,,3221225472.0,,
4660,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885137000,1700885164000,3,142.2,,3221225472.0,,
4718,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885160000,1700885166000,3,213.5,,3221225472.0,,
4763,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885164000,1700885169000,3,215.1,,3221225472.0,,
4795,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885155000,1700885165000,3,194.2,,3221225472.0,,
4451,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:SAMTOOLS_STATS,1700884907000,1700885166000,2,177.8,,1073741824.0,,
4604,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885071000,1700885166000,3,114.8,,3221225472.0,,
4594,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885071000,1700885169000,3,111.8,,3221225472.0,,
4645,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885115000,1700885172000,3,127.2,,3221225472.0,,
4747,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885125000,1700885170000,3,132.1,,3221225472.0,,
4761,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885164000,1700885170000,3,215.2,,3221225472.0,,
4791,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885129000,1700885173000,3,133.6,,3221225472.0,,
4812,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885167000,1700885172000,3,209.2,,3221225472.0,,
4546,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884985000,1700885176000,3,119.4,,3221225472.0,,
4591,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH,1700885072000,1700885176000,2,145.9,,5368709120.0,,
4652,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885115000,1700885173000,3,127.8,,3221225472.0,,
4649,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885115000,1700885176000,3,128.5,,3221225472.0,,
4657,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885116000,1700885174000,3,124.4,,3221225472.0,,
4717,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885170000,1700885176000,3,209.2,,3221225472.0,,
4768,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885174000,1700885179000,3,207.9,,3221225472.0,,
4784,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885127000,1700885178000,3,128.8,,3221225472.0,,
4605,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885179000,3,107.1,,3221225472.0,,
4651,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885115000,1700885180000,3,119.8,,3221225472.0,,
4656,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885116000,1700885178000,3,125.5,,3221225472.0,,
4673,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885173000,1700885179000,3,219.2,,3221225472.0,,
4707,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885161000,1700885181000,3,164.0,,3221225472.0,,
4769,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885174000,1700885181000,3,184.0,,3221225472.0,,
4801,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885177000,1700885182000,3,213.4,,3221225472.0,,
4711,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885180000,1700885187000,3,219.8,,3221225472.0,,
4723,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885181000,1700885187000,3,214.6,,3221225472.0,,
4756,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885183000,1700885190000,3,214.9,,3221225472.0,,
4767,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885184000,1700885190000,3,216.4,,3221225472.0,,
4770,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885184000,1700885192000,3,149.8,,3221225472.0,,
4789,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885146000,1700885185000,3,132.2,,3221225472.0,,
4802,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885186000,1700885192000,3,215.0,,3221225472.0,,
4514,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884960000,1700885194000,3,106.3,,3221225472.0,,
4550,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884980000,1700885192000,3,99.8,,3221225472.0,,
4548,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884997000,1700885190000,3,115.7,,3221225472.0,,
4661,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885119000,1700885192000,3,122.4,,3221225472.0,,
4709,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885150000,1700885195000,3,133.4,,3221225472.0,,
4610,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885070000,1700885196000,3,109.9,,3221225472.0,,
4712,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885191000,1700885196000,3,221.0,,3221225472.0,,
4722,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885191000,1700885197000,3,216.0,,3221225472.0,,
4799,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885196000,1700885201000,3,210.6,,3221225472.0,,
4803,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885196000,1700885201000,3,212.3,,3221225472.0,,
4810,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885197000,1700885202000,3,209.8,,3221225472.0,,
4644,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885116000,1700885205000,3,119.3,,3221225472.0,,
4662,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885183000,1700885201000,3,168.6,,3221225472.0,,
4726,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885201000,1700885206000,3,190.9,,3221225472.0,,
4509,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884968000,1700885206000,3,119.2,,3221225472.0,,
4499,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884968000,1700885208000,3,111.9,,3221225472.0,,
4586,NFCORE_SAREK:SAREK:CRAM_QC_RECAL:SAMTOOLS_STATS,1700884993000,1700885207000,2,150.4,,1073741824.0,,
4614,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885072000,1700885207000,3,92.7,,3221225472.0,,
4640,NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH,1700885115000,1700885210000,2,164.3,,5368709120.0,,
4710,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885180000,1700885209000,3,150.7,,3221225472.0,,
4805,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885206000,1700885212000,3,214.7,,3221225472.0,,
4806,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885206000,1700885212000,3,213.6,,3221225472.0,,
4593,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885071000,1700885212000,3,111.7,,3221225472.0,,
4646,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885142000,1700885211000,3,123.3,,3221225472.0,,
4809,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885206000,1700885214000,3,212.7,,3221225472.0,,
4807,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885209000,1700885214000,3,214.9,,3221225472.0,,
4545,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700884981000,1700885221000,3,118.0,,3221225472.0,,
4563,NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR,1700885008000,1700885224000,3,97.3,,3221225472.0,,
4658,NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR,1700885116000,1700885217000,3,117.3,,3221225472.0,,
